job_title,job_category
"Faglig stærk pædagog til Solgårdens vuggestue i barsel vikariat",9
"Vi danner fremtidens demokratiske verdensborgere…………. Derfor arbejder vi med FN´s 17 verdensmål i børnehøjde",9
"Familiebehandler - vil du støtte mor/barn en dag om ugen? Hovedstadsområdet",9
"Vil du være støtte for en teenagedreng i samarbejde med en kollega?  Ballerup og omegn",9
"Pædagogmedhjælper til Klostermarkens Børnehus",9
"Børnehuset Mælkebøtten søger en pædagogmedhjælper",9
"Barselsvikariat i Handicapafsnittet i Børn og Unge",9
"Vikarer søges til Klub Roskilde Vest",9
"Er du pædagog – og har du lyst til at blive en del af Klostermarkens Børnehus?",9
"Pædagogmedhjælper søges til Børnehuset Hjortkær",9
"Fast vikar søges til Børnehuset Hjortkær",9
"Tilkaldevikar og ferieafløsere til AKU-center Gnisten",9
"Alsidig støtte til elev på Ådalens Skole",9
"Dagplejere til Dagplejen 3600 Frederikssund",9
"Konsulent til enheden for Trivsel og Kriminalitetsforebyggelse",9
"Børnehuset Karmsten søger 2 pædagoger på 36 timer, en til vuggestuen og en til børnehaven.",9
"Alle Tiders Højskole søger omsorgs- og pædagogmedhjælper til deltidsstilling",9
"Børnehuset Margrethebakken søger energisk og engageret pædagogmedhjælper",9
"Nu har du chancen for at blive en del af et fantastisk pædagogisk team i Børnehuset Solsikken",9
"Pædagogmedhjælper til Tune Skole",9
"Pædagog til Møn Skole, Fanefjord afdeling",9
"Pædagogmedhjælper til Møn Skole, Fanefjord afdeling",9
"Pædagog til aktivitets- og samværstilbud Ejegod",9
"Pædagog til Uvelse Børnehuse",9
"Pædagog til førskolegruppen i Stenbuen",9
"Pædagog til Lyngens mellemgruppe",9
"Fastholdelseskonsulent i Gribskov Kommune",9
"Engageret medarbejder til Job & Udvikling i Center for Job og Unge",9
"Pædagog med interesse for DGI og udeliv i Helsinge børnehuse",9
"Hey, ka´ du ikke lige hjælpe? Socialpædagog 30 timer/sosu. assistent 30 timer",9
Tilkaldevikar.,9
"Er du Brogårdens nye igangsætter af pædagogiske aktiviteter.",9
"Børneinst. Nova søger 2 pædagoger",9
"Abels hus søger 37 timers pædagogmedhjælper til fast stilling",9
"Kreativ, aktiv og glad aktivitetsmedarbejder til Langagergård Plejcenter",9
"Børnehaveklasseleder til Bækkegårdsskolen, Distriktsskole Stenløse",9
"Omsorgsfulde dagplejere i Egedal",9
"Er det dig, der skal være vores nye pædagog i Hvidehøjs børnehave:-)",9
"Erfaren medarbejdere til de socialpsykiatriske botilbud i Egedal Kommune.",9
"Dygtig og engageret pædagog søges",9
"Vuggestuepædagog søges til vores dejlige børnehus",9
"2 nye pædagoger søges",9
"Pædagogmedhjælper/pædagogisk assistent",9
"Pædagogisk personale til enkeltmandsprojektafdeling",9
"Pædagogmedhjælper til Børnehuset Mælkebøtten Stillingen er fra 1. juni 2021.",9
"Pædagog på 37 timer søges pr. 15. juni 2021, eller snarest derefter til Børnehuset Mælkebøtten i Smørum.",9
"Autentisk og faglig dygtig pædagog på 37 timer søges pr. 15. juni 2021, eller snarest derefter til Børnehuset Stangkær i Smørum.",9
"Vær med til at styrke børnenes selvværd – vi søger en barselsvikar for pædagog på 35 timer til lille børnehus",9
"Familieafdelingen i Høje-Taastrup Kommune søger socialrådgiver til et barselsvikariat",9
"Økonomisk sagsbehandler til kontanthjælpsgruppen i Høje-Taastrup Kommune",9
"Pædagog til Parkhaven",9
"Netværksmedarbejder til Røde Kors",9
"Netværksmedarbejder til Røde Kors",9
Køkkenansvarlig,9
"To pædagoiger til vuggestue i Gadevang Asyl",9
"Barselsvikar for pædagogmedhjælper Gadevang Asyl - fra 1. september",9
"Pædagog til Børnehuset Labyrinten",9
"Pædagogisk/terapeutisk medarbejder til Skovhusets Dagcenter Skovkilden",9
"Inklusionsvejleder til Sophienborgskolen",9
"Pædagog til Eventyrhuset",9
"Pædagoger til Skolen ved Skoven",9
"Misbrugsbehandler til De Særlige Pladser",9
"Kriminalforsorgen i Frihed, afdelingen i Hillerød søger socialrådgiver til opnormeret halvtidsstilling",9
"Marie Mørks Skole søger ny forskoleklasseleder med lys i øjnene",9
"Pædagoger til Fønix, skole- og dagbehandlingstilbud",9
"Pædagog til botilbud",9
"Erfaren, kreativ pædagog til Farum Lilleskole (deltid)",9
"Vi søger en faglig stærk pædagog - med hjertet på det rette sted.",9
"Flere pædagoger til Trækronerne",9
Pædagogmedhjælper,9
"Pædagoger søges til barselsvikariater",9
"Ishøj Kommune – Center for Voksne og Velfærd, søger en socialrådgiver/Socialformidler til et barselsvikariat for det voksenspecialiserede område, myndighedsdelen.",9
"Børnehuset Damgården søger pædagoger og ny souschef pr 1/5 2021",9
"Espebo Børnecenter i Værløse søger erfarne pædagoger til vuggestuen – Genopslag",9
"En skarp og engageret faglig konsulent til beskæftigelsesområdet",9
"Tilkaldevikarer søges til Børnehaven Humlebien i Store Heddinge, Område Sydstevns",9
"Nøddeboparken søger pædagoger",9
"Vi savner dig",9
"Børnehusene Fredensborg søger en pædagog 35-37 timer til naturbørnehaven Troldehøj pr. 1. juli 2021",9
"Døgnbehandlingsinstitutionen for psykisk sårbare unge, Nødebogård, søger sommerferieafløsere til vågen nattevagt, til ny afdeling i Bagsværd",9
"Erfaren og fagligt stærk pædagog søges til botilbuddet på Blindecenter Bredegaard",9
"Omsorgsmedhjælper til boligerne 10 timer pr. uge med fast hver anden weekend søges til Blindecenter Bredegaard",9
"Dygtig socialpædagog søges til barselsvikariat i botilbuddet på Blindecenter Bredegaard",9
"Vi udvider - nyere afdeling for psykisk sårbare unge søger erfarne vikarer indenfor det pædagogiske felt",9
"Botilbuddet Lyngdal har fået en ekstra borger, og derfor søger vi flere nye kollegaer",9
"Pædagogisk medarbejder på Plejecenter",9
"Sygedagpengeteamet i Herlev Jobcenter søger en faglig skarp og erfaren socialrådgiver/socialformidler",9
"Børnehaven  Anishaven søger snarest to pædagogiske medhjælpere",9
"Børnehaven Anishaven, søger 2 uddannede pædagoger på 35 timer, 1 til vuggestuebørn, og 1 til børnehaven.",9
Tilkaldevikarer,9
"Mælkevejen / Ønskeøen søger to nye pædagoger, hhv. en barselsvikar og en fasansat pædagog. Begge stillinger er i vuggestueafdelingen i Mælkevejen.",9
"Resursepædagog til Herlev Byskole pr. 1. august 2021",9
"Pædagog til barselsvikariat - 37 timer Genopslag",9
"Er du en engageret pædagog? Giver relations-arbejde dig arbejdsglæde!",9
"Pædagog til Børnehuset Vibevænget",9
"Pædagoger til Bakkegården",9
"Pædagog og evt. teamkoordinator til Børnehuset Bakkely",9
"Pædagoger eller pædagogiske assistenter til område Bagsværd",9
"Er der en engageret og nysgerrig pædagog derude?",9
"Pædagog/medhjælper søges til Børnehuset Bøgegården",9
"Uddannet pædagog til Vuggestuen Carlsro",9
"Souschef til byens bedste børnehave",9
"Humlebien mangler dig........",9
"Pædagog med naturprofil søges til vores sjove Børnehus Manegen",9
"Rungsted Skole søger pædagog 30 timer",9
"Dagplejen i Hørsholm Kommune søger to dagplejere",9
"Æblegården søger 2 pædagogmedhjælper på 30-37 timer til børnehaven",9
"Vikarer søges til daginstitutioner",9
"Super pædagog søges til barselsvikariat",9
"Vil du bruge din faglighed til at gøre en forskel for vores yngste børn?",9
"Uddannet pædagog på 35 timer ugentligt til Vuggestuen søges snarest",9
"Pædagoger til Dronninggård Børnehus",9
"Vi søger en pædagogmedhjælper 15 timer om ugen i tidsbegrænset periode",9
"Pædagog til Børnehuset Flintehøj, vuggetuen.",9
"Legeglade pædagoger til Idrætsbørnehusets vuggestue",9
"Fleksible vikarer (pædagogmedhjælper) til pædagogisk botilbud i udvikling",9
"Pædagoger til vuggestueteamet i Humlebien",9
"Skolepædagog til Buddinge Skole",9
"Udadvendte pædagogmedhjælpere til begivenhedsbestemte ansættelser på Pilebo",9
"Pædagoger, pædagogmedhjælpere og anderledes kvalificerede til nyt børnehus i Mørkhøj",9
"Faglig nysgerrige Socialpædagoger til Botilbud",9
"Anerkendende pædagoger med flair for systematik til dagtilbuddet Kellersvej 3",9
"Pædagoger til børnehaveteamet i Humlebien",9
"Pædagog til ​​​​​​​Børnehuset Saxen",9
"Pædagog til Børnehuset",9
"Pædagog til Ung i Gladsaxe",9
"Klubpædagog til Enghavegård Skole - Årsvikariat",9
"Er du pædagog, og brænder du for det gode børneliv samt høj faglighed?",9
"Pædagoger til attraktivt og fagligt børnehus med naturprofil",9
"Pædagog til SFO og indskoling",9
"Engageret og fagligt nysgerrig pædagog til Børnehuset Statationsparken",9
"Pædagog til skolegruppen i Kildevænget",9
"Pædagog eller ønsker du karriereskifte",9
"Ambitiøs socialrådgiver/ungekonsulent til visitation og modtagelse",9
"Pædagoger der er interesseret i Kunst, Natur & Science",9
"Deltidspædagog – Hvordan hjælper vi bedst legen på vej?",9
"Engagerede pædagoger til socialpædagogisk botilbud i udvikling",9
"Børnehuset Cassiopeia søger vuggestuepædagog",9
"Genopslag Klub Nord 34 timers pædagog til klubdel for 4-5.klasse",9
"Børnehuset Grønnevej i Virum søger faglig dygtig pædagog (35 timer).",9
"Tilkaldevikar søges til Børnehuset Grønnevej i Virum",9
"Uddannet pædagog",9
"Nysgerrige Pædagoger til børnehuset Prinsessehøj",9
"Børnehuset Åkanden søger pædagog til vuggestueafdelingen",9
"Tilkaldevikar søges",9
"Christianskirken - Lyngby søger en ny kirketjener.",9
"Pædagog med stor rummelighed og faglighed, og med hænderne godt skruet på",9
"Klubmedarbejder, vikar, 35 timer",9
"Hvad siger du til at arbejde i en børnehavegruppe med 4 voksne og 22 børnehavebørn!!!!!!!!",9
"Hvad siger du til at arbejde i en børnehavegruppe med 4 voksne og 22 børnehavebørn!!!!!!!!",9
"Hvad siger du til at arbejde i en børnehavegruppe med 4 voksne og 22 børnehavebørn!!!!!!!!",9
"Pædagogmedhjælper til vuggestuen søges",9
"Pædagog til Mælkevejen",9
"2 pædagoger til Børnehuset Kernehuset",9
"Skolepædagog fuldtidsstilling",9
"Skolepædagog til SFO v/Hummeltofteskolen",9
"Engageret og imødekommende medhjælper søges til lille vuggestue",9
"Gruppebaseret og individuelt bostøtteteam søger fast medarbejder",9
"Midlertidig medhjælper 30 timer til Børnehuset Svanen",9
"Pædagoger til et fantastisk børnehus",9
"Støttemedhjælper til SFO ved Fuglsanggårdsskolen",9
"LKT pædagog til Engelsborgskolen",9
"Pædagog-morgenåbner til SFO Stengård Skole",9
"Pædagog til Børnehuset Troldehøj",9
"I Regnskoven er græsset grønnere, og lige nu har vi plads til dig (pædagog)",9
"IT-didaktisk pædagog / medarbejder til Klub Norden",9
"SSA/pædagog eller erfaren hjælper søges",9
"Faglært pædagog/SSA til ung kvinde",9
"Mentorer til CBS studerende",9
"Pædagog til kvinde med atypisk autisme og angst",9
"Norsk/engelsktalende faglært pædagog søges.",9
"Pædagog/PAU til dreng med autisme og Downs Syndrom",9
"Faglært pædagog til 5-årig dreng under udredning",9
"Pædagog med autisme-erfaring søges!",9
"Faglært pædagog/SOSU til 8-årig dreng med autisme",9
"Pædagog til 10-årig pige med Downs Syndrom",9
"Pædagog med autismeerfaring til 7-årig pige",9
"Mentorer til RUC studerende",9
"Friskole søger en aktiv og idrætsglad pædagog til SFO og som støttepædagog i skolen",9
"Pædagogmedhjælper til Fritidsinstitutionen ved Strandvejsskolen",9
"Kennedygårdens børnehave søger to pædagoger eller PAU’er",9
"Pædagogmedhjælper med mulighed for uddannelse til Klynge G på Amager",9
"Aktivitetsmedarbejder til E-huset − til særlig post-corona-indsats",9
"Vuggestuepædagog til Den Grønne Giraf",9
"Børnehuset Fengersvej søger en medarbejder til en støttestilling i vores institutionskøkken",9
"2-3 udviklingsorienterede pædagoger søges til Mågodtlands udflytterbørnehave",9
"Vi søger en kvalificeret pædagogisk medarbejder til Lyngholmen",9
"Afløsere (pædagog el.lign.) til Elmehuset",9
"Vinklen søger fast nattevagt, to faste medhjælpere, medhjælper i barselsvikariat og pædagog til vikariat",9
"Engageret pædagog eller social- og sundhedsuddannet medarbejder til højt specialiseret, skærmet afdeling på Lions Kollegiet, Center for Erhvervet Hjerneskade",9
"Pædagoger til Børnehuset i Svinget",9
"Skolepædagoger til Fritidsinstitutionen ved Tove Ditlevsens Skole",9
"Nyuddannet og nærværende pædagog til vuggestuen i Rosa på Amager",9
"Uddannede pædagoger til Haraldsgården – vi opkvalificerer børnehaven til 99 % uddannet personale",9
"To pædagoger eller andre kvalificerede medarbejdere til idrætsinstitutionen Enghave Remises børnehaveafdeling",9
"Pædagog til vuggestue med god normering i Elverhøj",9
"Skolepædagog til KKFO Skibet og Skolen på Islands Brygge",9
"Det lille univers søger pædagog, gerne med erfaring, til vores børnehave",9
"Pædagog til Viftens vuggestue",9
"Pædagogiske assistenter eller medhjælpere til Fritidsinstitutionen UFOen ved Utterslev Skole",9
"To pædagoger til 100 Meterskoven, en højkvalitetsvuggestue med god normering",9
"Erfaren vuggestuepædagog med udviklingslyst og høj faglighed til Rosa på Amager",9
"Pædagog søges til barselsvikariat i Klatretræet",9
"Faglig dygtig pædagog til hjemmebørnehaven Isbjørnen",9
"Uddannet pædagog til Vuggestuen Kongehuset",9
"Pædagog eller medarbejder med sundhedsfaglig baggrund til Jacob Michaelsens Minde",9
"Borgercenter Handicap søger en kompetent og engageret sagsbehandler til afdelingen for Kropsbårne Hjælpemidler",9
"Pædagogmedhjælpere og assistenter med pionerånd, saft og kraft til Børnehuset i Svinget",9
"Toogtyve pirater leder efter en pædagog, der vil med på eventyr i Rosa og på naturskønne Amager",9
"Udviklingsorienteret pædagog med teamkoordinatorfunktion i Mågodtlands udflytterbørnehave",9
"Medarbejder/studerende med pædagogisk, sundheds- eller socialfaglig baggrund/studieretning til Botilbuddet Sundbygårdsvej",9
"Konkylien søger to dygtige og ambitiøse pædagoger, der brænder for inklusion og sproglig udvikling",9
"Pædagoger − gerne nyuddannede − søges til Kernehuset på Nørrebro",9
"Tilkaldevikarer (pædagoger/pædagogmedhjælpere) til Lyngholmen",9
"Aflastningsfamilie til pige på 3 år – seks døgn om måneden",9
"Fagligt dygtig pædagogisk medarbejder til vuggestuen i Børnehuset Fengersvej (barselsvikariat)",9
"Mimbo Jimbo, Kaj og Aksel søger en engageret pædagog, som kan sende historierne videre til børnene i Guldsmeden på Nørrebro",9
"Topstykket søger to pædagogiske medhjælpere og en medhjælper med flyverfunktion til daginstitution i Sydhavnen",9
"Tre socialpædagoger/medhjælpere til botilbuddet CAS 1 på Amager",9
"Unik pædagogstilling på en international folkeskole i Carlsbergbyen",9
"Pædagog søges til vikariat i Specialfritidsinstitutionen ved Strandparkskolen (34 timer)",9
"Rødkilde Børnehus søger uddannede pædagoger",9
"To engagerede, socialfaglige myndighedssagsbehandlere til Hjemløseenheden",9
"Pædagogmedhjælper med mulighed for pædagoguddannelse til Månestrålen",9
"Fagligt funderet pædagog med fokus på det gode børneliv søges til udflytterbørnehaven Rosahaven/Vandpytten",9
"Udviklingsorienteret og omsorgsfuld pædagog søges til Mågodtlands vuggestue",9
"Nordstjernen søger pædagogmedhjælper med særligt ansvarsområde til vores seje børn og team (34 timer)",9
"Pædagog til vuggestue i Grøndalen",9
"Vuggestuepædagog til Børnehuset Skt. Jakob – et dejligt lille hus på Østerbro med gode rammer ude og inde",9
"Socialrådgiver til døgninstitutionen Ungehuset Emdrup",9
"Pædagogisk eller psykomotorisk terapeut til dagtilbuddet på Robertshøj",9
"Pædagogisk personale søges til Viben – et bosted for hjerneskadede",9
"Inklusionspædagog til barselsvikariat på Tagensbo Skole",9
"Pædagogmedhjælper til Valby Vuggestue",9
"Pædagogmedhjælper med mulighed for uddannelse søges til Kernehuset på Nørrebro",9
"Fritidsinstitutionen ved Den Classenske Legatskole i Indre By søger en dedikeret pædagog.",9
"Verdens bedste pædagoger til udflytterbørnehaven Kong Tumle",9
"Pædagog til Sejlhusets udflytterbørnehave i Lynge",9
"Pædagoger, lærere, kandidater i idræt eller pædagogik eller andre med en relevant pædagogisk uddannelse til Idrætsprojektet",9
"To pædagoger eller andre kvalificerede medarbejdere til idrætsinstitutionen Enghave Remises vuggestueafdeling",9
"Pædagog med opgaver som fagligt fyrtårn søges til vuggestue i Enghusene",9
"Inklusionspædagog til Tagensbo Skole",9
"Pædagogmedhjælper til barselsvikariat i KKFOen ved Peder Lykke Skolen",9
"Pædagog til Paletten i Amager Klynge G",9
"Pædagoger til institutionen Stenurten",9
"Akutfamilie på fast kontrakt til Familieplejen København",9
"Pædagog eller pædagogisk assistent (PAU) til Klerkegade",9
"To pædagoger til Floras vuggestue (barselsvikariater)",9
"Teamkoordinatorer til nyt fagligt koordinatorteam i Den Grønne Giraf",9
"Hybelinstitutionen søger socialpædagogisk medarbejder til CTI-projekt",9
"Familieplejen København søger fritidsfamilier til børn med særlige behov bosiddende på Nørrebro, i Kbh. NV eller på Bispebjerg",9
"Pædagogmedhjælper til vuggestuegruppe i Multiverset",9
"Vi har brug for dig, der er fyldt med energi og har lyst til at lege – Børnegården Frederiksholm søger PAU-uddannet medhjælper",9
"Pædagog med høj socialpædagogisk faglighed på børne- og ungeområdet til Specialinstitutionen Amadeus (deltid)",9
"Aktiv og nærværende pædagog med kompetencer indenfor dans til Fritidsinstitutionen ved Sundbyøster Skole",9
"Uddannet pædagog til barselsvikariat i Europaskolens KKFO",9
"To udviklingsorienterede pædagoger søges til stilling som teamkoordinator i Mågodtlands vuggestueafdeling",9
"To pædagoger til Børnehuset Else",9
"Bocentret, kvindeherberget på Sundholm, søger deltidsansatte socialarbejdere til dag-, aften- og nattevagter",9
"To boligrådgivere (barselsvikarer) til Bolig- og Beskæftigelsesenheden, Socialforvaltningen i Københavns Kommune",9
"Praktisk medhjælp/støtteperson til Heibergskolen på Østerbro",9
"Socialpædagog til Døgninstitutionen Fensmarkgade.",9
"Pædagoger til vuggestue og børnehave i Multiverset (barselsvikariater)",9
"Matroserne i børnehaven Rosa søger erfaren styrmand og pædagog, der har sans for struktur og et roligt sind",9
"Pædagog til Stjernen (barselsvikariat)",9
"Pædagogmedhjælper til vuggestuen Filosofvænget",9
"Socialpædagog til aflastningen på Jacobshøj",9
"Borgercenter Handicap søger sagsbehandlere til Ungeområdet (fast stilling og barselsvikariat)",9
"Pædagogiske medarbejdere til Den Grønne Giraf (tilkaldevikarer)",9
"Pædagogisk leder til Børneinstitutionen Rosahaven",9
"Inklusionspædagog til Fritidsinstitutionen ved Tagensbo Skole/Uglen",9
"Pædagogmedhjælper til vuggestuen Vokseværket (barselsvikariat)",9
"Nordstjernen søger pædagogmedhjælper med særligt ansvarsområde til vores seje udflytterbørnehavebørn og team (37 timer ugentligt)",9
"Kontaktperson, pædagog eller socialrådgiver, søges til Herbergscentret Sundholm",9
"Pædagoger til vuggestuen i Vinkelager Børnehus i Vanløse",9
"Aflastningsfamilie på Sjælland til dreng på 7 år",9
"Pædagog med teamkoordinatorfunktion til udflytterbørnehaven Kong Tumle",9
"Pædagogmedhjælper til bostedet Ny Ellebjerg",9
"Pædagogmedhjælper til arbejdsfælleskabet i Børnehuset Hundredemeterskoven",9
"To pædagoger til Børnehuset Bellas ny vuggestuegruppe",9
"Centervisitator til Center for Brobygning, Rådgivning og Fleksible Indsatser (BROFI)",9
"Socialrådgiver til Ungegruppen − Borgercenter Børn og Unge City-Østerbro",9
"(Ny)uddannede fagligt stærke og kreative pædagoger til Den Flyvende Kuffert",9
"Bogfinkerne søger en fagligt stærk børnehavepædagog til Børnegården Frederiksholm",9
"To pædagoger til vuggestue og børnehave i daginstitutionen Bag Elefanterne",9
"Pædagogmedhjælper til udflytterbørnehaven Kong Tumle",9
"Pædagogiske medarbejdere til Børnebyen Vesterbro (tilkaldevikarer)",9
"Aktiv og nærværende pædagogmedhjælper til Fritidsinstitutionen ved Sundbyøster Skole",9
"Borgercenter Handicap søger sagsbehandler til Ungeområdet (barselsvikariat)",9
"Pædagog til børnehaven i Væksthuset",9
"Uddannet pædagog med buskørekort til vores nye naturafdeling i Børnehuset Troldehøj",9
"Pædagoger til Børnehuset Joanna",9
"Friske pædagogmedhjælpere til vores skole og KKFO i Vanløse – Heerup Skole",9
"Sjældent udbudt stilling - Pædagog til skovbørnehave på Frederiksberg",9
"Vuggestuepædagog til Ulvemosehuset i Rungsted",9
"Kriminalforsorgen Hovedstaden, Institution Københavns Fængsler - Sektion 3 søger to socialrådgivere",9
"Pædagog til Fryden",9
"1 uddannet pædagog til en lille hyggelig børnehave med ca. 30 børn i Gentofte",9
"To pædagoger søges til vuggestuen og børnehaven i Dronning Louises Asyl",9
"2 pædagoger søges til Børnehuset Søbæk",9
"Pædagog i Børnehuset Elverhøjen",9
"Helsingør Kommunes specialskole- Team V på Grydemoseskolen søger pædagogmedhjælpere",9
"Attraktiv stilling som Pædagog til børnehaveafdeling.",9
"Pædagogmedhjælper - vikariat 20 timer /ugen",9
"Pædagog søges til bostøttefunktion",9
"Pædagog til Specialbørnehaven Himmelhuset.",9
"Socialrådgiver/socialformidler til specialiseret opfølgningsteam",9
"Genopslag! Børnehuset Rosenkilden søger en pædagog i et barselsvikariat",9
"Center for Særlig Social Indsats i Helsingør Kommune søger rådgiver til det specialiserede voksenområde",9
"Pædagoger til Sprogstøttekorpset",9
"CUBE og Tetriz søger en uddannet medarbejder på 32-37 timer til vores to socialpædagogiske tilbud i Helsingør.",9
"Jobcenter Helsingør søger en Fastholdelseskonsulent pr. 01.05. 2021 eller snarest derefter til Sygedagpengeenheden",9
"CUBE og Tetriz søger en medarbejder på 8-12 timer.",9
"Specialbørnehaven Himmelhuset mangler vikarer",9
"Koordinerende sagsbehandler til Helsingør Jobcenter",9
"Barselsvikariat - Børnehuset ved Søerne på Frederiksberg søger pædagog til vores vuggestue",9
"Dosseringens Vuggestue søger to pædagoger på hhv. 33 og 35 timer",9
"Pædagog til barselsvikariat i Idrætsbørnehaven Hylet",9
"Pædagogmedhjælper til barselsvikariat i Idrætsbørnehaven Hylet",9
"Niels Brock søger rengøringsassistent",9
"Pædagog eller lignende søges til 3Kløveren i Snekkersten",9
"Børnehuset Snekkersten søger pædagogmedhjælper",9
"Børnehuset Snekkersten søger pædagog",9
"Børnehuset Kysten søger pædagogmedhjælper 30-37 timer",9
"Jægersborg Børnehus, Afd. Tjørnestien søger visionær og ambitiøs pædagog til vores børnehave med tiltrædelse snarest muligt",9
"Pædagogmedhjælper på 33 timer søges til vuggestuen Helleruphøj",9
"Socialrådgiver med stærke relationskompetencer til veletableret krisecenter med plads til dine idéer",9
"Jægersborg Børnehus, Afd. Tjørnestien søger ambitiøs pædagog i barselsvikariat til vores vuggestueafdelingen med tiltrædelse 1. juli 2021",9
"super pædagog søges til super børnehave",9
Børnehavepædagog,9
"Kommunal dagplejer søges. Vil du arbejde med børn og have en fleksibel hverdag med et minimum af transporttid til og fra arbejde?",9
Vuggestuepædagog,9
"Pædagogisk assistent",9
"Omsorgsfuld medhjælper søges til vuggestue i Hellerup",9
"Pædagog, SOSU assistent eller pædagogisk assistent søges til Boligerne ved Grønningen",9
"Sommerferievikar til Børnehuset Troldemosen",9
Familieplejekonsulent,9
"Skolepædagog til Tranegårdskolen pr. 01.08.2021",9
"Pædagog, SOSU-assistent eller omsorgsmedhjælper søges til Helhedstilbuddet Boligerne ved Gammelmosen",9
"Grib bolden – vi har altid plads til endnu en pædagog på vores hold",9
Pædagog,9
Pædagog,9
"Genopslag: Villa Majs enestående børnehave søger en pædagog",9
"Pædagoger søges",9
"Pædagog til Børnehuset Hartmannsvej",9
"Børnehuset ved Kongens Have søger initiativrig og engageret uddannet pædagog til deres børnehaveafdeling.",9
"Vi søger maskinfører og brolæggere til projekt i Helsingør",9
"Souschef til Kridthuset",9
"Pædagog eller pædagogisk assistent til Børnehaven Sønder Otting",9
"Pædagog til Vuggestue",9
"Barnepige søges til Blokhus!",9
"Familieplejekonsulenter til Rønshoved Skolehjem",9
"Pædagogisk medarbejder til førskolegruppe",9
"Familiehuset Vesthimmerland søger familiekonsulent til Småbørnsteamet",9
"Familiehuset Vesthimmerland søger 2 familiekonsulenter til Ungeteamet",9
"Pædagog - 30 timer - Troldehøjen",9
"Sommerferie- og tilkaldevikar til Bo- og støttetilbud, handicap Rytterskolevej",9
"Vi søger uddannet socialpædagog, Social og sundhedsassistent, eller andet relevant uddannelse og omsorgsmedhjælper.",9
Gravermedhjælper,9
"Pædagog til vuggestuen i Tinggården",9
"2 pædagogiske assistenter til vuggestuen i Tinggården",9
"Pædagog til Bøgeskovskolen´s SFO",9
"Vuggestue pædagog Bøgeskovens Børnehus",9
"Pædagog til social normering",9
"Pædagog til fritidsordningen Ullerup Bæk Skolen, afd. Skjoldborgsvej",9
"Faglig stærk pædagog til Natur- og bevægelsesinstitutionen Voldly",9
"Pædagog til barselsvikariat i specialafdelingen",9
"Pædagogisk- eller socialfaglig medarbejder til  Hus 4, Postens Vej",9
"Pædagog til Postens Vej 201",9
"Socialpædagoger til Boformen Toftehøj",9
"Botilbud Kirketoften i Hobro søger 2 pædagoger.",9
"Rosendalskolen søger pædagog på fuld tid",9
Gravermedarbejder,9
"Humørfyldt og engageret pædagog søges",9
"Engagerede pædagoger til Børnegården Bison",9
"Pædagoger til Birkehusets børnehave",9
"Familiebehandlere til Familie- og Ungehuset, Favrskov Kommune",9
"Pædagog til Børnehuset Hadbjerg",9
"Pædagog til Naturbørnehaven Bakkegården i Thorsø",9
"Børnehuset Goethesgade søger pædagoger",9
"Dagplejer til Støvring By",9
"Sommerferieafløsere til Specialbørnehjemmet Kvisten i Støvring",9
"Helhedstilbuddet Bogensevej 123 søger pædagog/SSA til weekendvagt",9
"Center for Handicap Skovbakken søger pædagog til barselsvikariat",9
"Lysabild Børneunivers søger en skolepædagog 32 timer",9
"Eventyrlig pædagog til fast fuldtidsstilling i Eventyrbakken",9
"Nattevagtsvikar til botilbud - voksne udviklingshæmmede",9
"Dagplejer søges til Dagnæs Dagtilbud",9
"Specialvejledningen Handicap i Horsens Kommune - søger medarbejder til Kollegiet Vestergade.",9
"Dagnæs Børnehus søger pædagogmedhjælpere",9
"Jobrettet medarbejder med socialrådgiverbaggrund til CBR-Randers",9
"Mestringsvejleder til bofællesskab - socialområdets handicapindsats",9
"Social-/ sundhedsfaglig medarbejder søges til Botilbuddet Kedlen",9
"Dagplejer søges i Brylle, Verninge, Tommerup eller Tommerup Stationsby",9
"Pædagoger/socialfaglige medarbejdere til Lindebjerg",9
"Dagplejer i Låsby",9
"Pædagogmedhjælper til Børnehuset Dragen",9
"Dagplejer i Stjær med opstart snarest muligt",9
"Tilkaldevikar til børnehuset Tippethøj",9
"Pædagog til barselsvikariat",9
"Konsulent, som kan udfordre det specialpædagogiske område",9
"2 pædagogmedhjælpere til Dagtilbud Sydvest",9
"Pædagog til Stjær Børnehus",9
"Tilkaldevikarer til Skovbo",9
"Pædagoger til Storring Børnehus",9
"Vuggestuehuset Himmelblå i Arden skal udvide og søger 2 pædagogiske assistenter pr. 1.Juli 2021.",9
"Vuggestuehuset Himmelblå i Arden skal udvide og søger 2 pædagoger.",9
"Pædagog til Ungehuset Nibe - 37 timer",9
"Pædagog til fast stilling i Døgnspecialet – Vesterlund – 37 timer",9
"Koordinator til fast stilling i Døgnspecialet – Vesterlund – 37 timer",9
"Vuggestuen Skattekisten søger en pædagogisk assistent til en fast stilling.",9
"Socialrådgiver/socialformidler til 2 barselsvikariater til Ydelsescentret",9
"Dagplejer i Sulsted",9
"Dagplejer i Dall",9
"Dagplejer i Vodskov",9
"Dagplejer i Gandrup",9
"Dagplejer i Skalborg",9
"Dagplejer i Nr. Sundby",9
"Dagplejere i Svenstrup",9
"Dagplejer i Mølholm",9
"Dagplejer i Vestbjerg",9
"Dagplejer i Tylstrup",9
