job_title,job_category
"Hårklinik søger sygeplejerske/behandler",16
"Sygeplejersker/SOSU-assistenter afløser ansvarshavende",16
"SOSU-assistent dagvagt",16
"SOSU-hjælper aftenvagt",16
Sygeplejerske,16
"Studiejob til sundhedsfaget",16
"SOSU-assistent aftenvagt",16
"Plejehjemmet Birkebo søger engagerede social- og sundhedshjælpere",16
"Vi søger ansvarshavende sundhedsfaglig (social- og sundhedsassistent) til aftener på OK-Fonden Arendse",16
"Bioanalytikere til Klinisk Immunologisk Afdeling, Blodbanken på Rigshospitalet",16
"Bioanalytiker til IHC+ teamet til Patologiafdelingen, Rigshospitalet",16
"Ambitiøst og højt specialiseret semi-intensivt afsnit søger sygeplejerske pr. 1. juli 2021 eller efter aftale",16
"Sygeplejerske til CPAP-behandling i Dansk Center for Søvnsygdomme",16
"Kompetent lægesekretær søges til receptionen i Afdeling for Hjerne- og Nerveundersøgelser, Rigshospitalet - Glostrup",16
"BørneUngeAfdelingen søger Klinisk Sygeplejespecialist til afsnit for Stamcelletransplantation",16
"Hjertekirurgisk iskæmisk afsnit 3061 søger ny kollega",16
"Ønsker du spændende opgaver og en afvekslende hverdag, så læs videre her",16
"Jordemødre søges til 5 faste stillinger på fødeafdelingen, Obstetrisk Afdeling, Rigshospitalet",16
"Velkommen til afdeling 2043 - Afdelingen for nye og erfarne sygeplejersker som søger en varieret hverdag inden for det urologiske speciale",16
"Bioanalytiker til Afdeling for Vækst og Reproduktion",16
"Anæstesisygeplejerske til spændende afdeling",16
"Rigshospitalet Neurocentret, Afdeling for Bedøvelse og Intensiv Behandling",16
"Sygeplejerske til ambulatoriet i Afdeling for Nyresygdomme",16
"4 neurologi-interesserede medicinstuderende søges til 1-årigt forskningsår på Dansk Hovedpinecenter med start 1. august.",16
"Klinisk underviser i fysioterapi til Team for klinisk vejledning og undervisning",16
"Klinisk sygeplejespecialist der har lyst til at præge et nyt intensivt afsnit for patienter fra botilbud",16
"Erfaren Opvågningssygeplejerske til Afsnit for Operationsmodtagelse og Opvågning i HovedOrtoCentret på Rigshospitalet",16
"Er du social- og sundhedsassistent? Vil du have indflydelse? Og vil du præge et nyt intensivt afsnit for patienter fra botilbud?",16
"Sygeplejerske/social- og sundhedsassistent som fast nattevagt til intensivt afsnit på Psykiatrisk Center København, Rigshospitalet",16
"Social- og sundhedsassistent som fast nattevagt på C270V",16
"Vi opnormerer og søger nu 4 ansvarshavende aftensygeplejersker med trissefunktion",16
"Chancen for at få din drømmestilling på Psykiatrisk Center København er der nu. Vi søger flere dygtige uddannede lægesekretærer!",16
"Hjerteklapsygeplejerske – unik mulighed på Rigshospitalet",16
"Patientkoordinator til BørneUngeAfdelingens ambulatorie for leversygdomme (GENOPSLAG)",16
"Afdeling for Røntgen og Skanning samt Afdeling for Hjertesygdomme søger radiograf",16
"Underviser søges til Afdeling for Klinisk Fysiologi, Nuklearmedicin & PET Rigshospitalet",16
"Sygeplejersker pr 1.6.21 eller snarest muligt herefter til dagafsnittet i BørneUngeAfdelingen på Rigshospitalet",16
"Bioanalytiker/Radiograf med lyst til patientkontakt",16
"Afdeling for Røntgen og Skanning, Rigshospitalet Blegdamsvej søger MR-radiograf.",16
"Dygtig lægesekretær søges til Afdeling for Hjerne- og Nervesygdomme, Rigshospitalet – Glostrup",16
"Sygeplejerske til vikariat på psykiatrisk ambulatorium Bispebjerg/Brønshøj",16
"Rigshospitalet søger Digitaliserings- og udviklingskonsulent",16
"Rigshospitalets mest spændende sengeafsnit søger ny sekretærkollega",16
"Engagerede sygeplejersker søges til spændende speciale med udfordringer og gevinster på infektionsmedicinsk afdeling 8642, Rigshospitalet",16
"Vil du ”være god til blod?”- så søg job i vores nye fælles Afdeling for Blodsygdomme på Rigshospitalet",16
"Afdeling for Blodsygdomme på Rigshospitalet søger sygeplejerskekollegaer, der vil ”være god til blod” med ansættelsesstart i ambulatoriet på Herlev Hospital",16
"Jordemoder eller sygeplejerske til et barselsvikariat - sårbart team, Obstetrisk Afdeling",16
"Trives du med at arbejde om natten, og vil du gøre en forskel for den psykiatriske patient på C270V?",16
"Engageret og fagligt dygtig sygeplejerske til affektivt sengeafsnit 6111",16
"Vil du arbejde med kirurgisk sygepleje i både ambulatorium og sengeafdeling, så se her!",16
"Bioanalytikere til cytologiteamet på Patologiafdelingen, Rigshospitalet",16
"Visionær og ambitiøs afdelingssygeplejerske",16
"Recoveryorienteret sygeplejerske søges til intensivt afsnit på Psykiatrisk Center København, Rigshospitalet. Er det dig?",16
"Afdeling for Kæbekirurgi HovedOrtoCentret søger ambulatoriesygeplejerske til vagtfri stilling",16
"Det vigtigste for et godt arbejdsliv, er et godt arbejdsmiljø. Vi rummer og anerkender patienter og kolleger, og vores arbejdsdag er præget af humor og masser af fællesskab. Vil du være en del af dette, så har vi lige nu brug for en ny kollega.",16
"Vil du være med til at gøre en forskel for kræftpatienter og være en del af fremtidens behandling indenfor hæmatologien og onkologien??",16
"Sygeplejerske/Jordemoder til ferievikariat - Obstetrisk Afdeling - Rigshospitalet",16
"Er du en ambitiøs, udadvendt sygeplejerske og har du lyst til at arbejde med F-ACT, så er du måske vores kommende kollega",16
"Klinisk underviser i ergoterapi til Team for klinisk vejledning og undervisning",16
"Er du sygeplejerske? Vil du have indflydelse? Og vil du præge et nyt intensivt afsnit for patienter fra botilbud?",16
"Social- og sundhedsassistent til aftenvagt, Afdeling for Hjerne- og Nerveundersøgelser, Rigshospitalet-Blegdamsvej",16
"Genopslag - Kriminalforsorgen Hovedstaden søger faglig stærk sygeplejerske til Københavns Fængsler",16
"Behandler til Sportsklinik",16
"Fys. studerende til Sportsklinik",16
"Massør til Sportsklinik",16
"Social- og sundhedshjælperlever",16
"Øjenlægeassistent søges",16
"Social- og sundhedsassistenter til Sillerup Plejekollegium",16
"Testpersonale for Kvik-test ( næse)",16
"Børnefysioterapeut til PPR i Hedensted Kommune",16
"Genopslag - Social og Sundhedsassistenter til Nedergården plejehjem",16
"Sygeplejerske, der brænder for det socialpædagogiske område",16
"Sundhedshuset i Hedensted Kommune søger fysioterapeut til vikariat",16
"Social- og sundhedshjælper/social- og sundhedsassistent - Plejeboliger Sofiegården",16
"Social- og sundhedsassistent/-hjælper til aftenvagt på Ældrecenter Æblehaven",16
"Stefanshjemmet søger 2 sosu-assistenter",16
"Vil du være vores nye kollega i aftenvagten så se her……",16
"Distrikt Egepark søger sundhedspersonale",16
"Personlig hjælper søges til kvinde i Hvidovre hurtigst muligt.",16
"4 handicaphjælpere søges til nyt team i Holbæk",16
"Vikarer til det hjertevarme bofællesskab Sønderhaven",16
"Social- og sundhedsassistenter og Social- og sundhedshjælpere",16
"Natteravn til ledig sygeplejerskestilling",16
"Hej Sygeplejerske, vi mangler dig i vores team",16
"Barsels vikar for Handicaphjælper 26 t. pr. uge søges",16
"Centerparken Videbæk søger sygeplejerske",16
"Centerparken søger social-og sundhedsassistent pr. 1. juni eller hurtigst muligt herefter",16
"Social- og sundhedsassistent til nattevagt",16
"Social- og sundhedsassistenter",16
"Timeafløsere og sommerferievikariater",16
"Udekørende social- og sundhedshjælper til nattevagt",16
"Fysioterapeut - vikar – TAK NORD",16
"Ferieafløsere til Valdemarskolens feriepasning",16
"Tilkaldevikar Mosaikken hus 4",16
"Omsorgsmedarbejdere til Rosenholm",16
"Social- og sundhedsassistent til bofællesskabet for borgere med Huntington sygdom",16
"Sommerferieafløsere til Døgn- og Familiestøtte Herning, afdeling Agerbo",16
"Sommerferievikarer med erfaring med plejeopgaver til HS Bofællesskab",16
"Social- og sundhedsassistent til Lind Plejecenter",16
"Sundhedsfaglige sommerferieafløsere til Døgn & Familiestøtte Herning, afdeling Tjørringhus",16
"Afløsere/ferieafløsere til Lind plejecenter",16
"Sygeplejerske til Bo-enheden ved Skiftesporet",16
"Uuddannet timelønnet tilkaldevikarer (omsorgsmedhjælper) til Rosenholm",16
"Udekørende social- og sundhedsassistent til nattevagt",16
"Sommerferievikarer til Plejecenter Lindegården",16
"Sygeplejerske til Perioperativt-afsnit.  Anæstesiologisk Afdeling, Hospitalsenheden Vest.",16
"Social og sundhedsassistent, Afsnit for ældresygdomme",16
"Lægesekretær, Hjerteklinik",16
"Sygeplejerske, Mave, Tarm, Lever og infektionsafsnittet, 2 årige introduktionsstilling",16
"Social og sundhedsassistent, Mave, tarm, Lever og infektionsafsni",16
"Ledende oversygeplejerske søges til Regionspsykiatrien Vest, Psykiatrien i Region Midtjylland",16
"Intensiv sygeplejerske til Hospitalsenheden Vest",16
"Podepersonale søges til Testcentrene for COVID-19 i Hospitalsenheden Vest",16
"Sygeplejerske, Mave, Tarm, Lever og infektionsafsnittet",16
"Social- og sundhedsassistent",16
Frisør,16
"Social- og sundhedshjælper til fast dagvagt til Hjemmeplejen i Rødding.",16
"Social- og sundhedsassistent til fast stilling i dagvagt på Plejecenter Dixensminde",16
"Social- og sundhedshjælper til fast stilling i dagvagt på Plejecenter Dixensminde",16
"Timelønnet afløser til Rødding Hjemmepleje",16
"Social- og sundhedshjælper i fast aftenvagt 28 timer til Hjemmeplejen Jels",16
"Primærsygeplejerske Vejen Kommune",16
"Social- og sundhedshjælper fast nattevagt til Hjemmeplejen i Rødding",16
Klinikassistent.,16
"Tandteknikker med klinisk erfaring",16
"Social og Sundhedsassistent/Social og sundhedshjælper",16
"Erfaren SSH til helhedsorienteret sygepleje/hjemmepleje efter Buurtzorg-modellen",16
"Sygeplejerske til sygepleje og hjemmepleje efter Buurtzorg-modellen",16
"Sygeplejerske til sygepleje og hjemmepleje efter Buurtzorg-modellen",16
"Erfaren SSA til helhedsorienteret sygepleje/hjemmepleje efter Buurtzorg-modellen",16
"Sygeplejerske til Distrikt V5 i hjemmeplejen",16
"SSH søges til vores afdeling i Randers",16
"Midtjysk Pleje søger 1 SSH/SSA til vores afdeling i Viborg",16
"Social og sundhedsassistent",16
"Sygeplejerske til Stofbehandlingen i Kolding",16
"Er du vores nye SSH kollega på Kongebrocentret?",16
"Er du vores nye SSA/sygeplejerske kollega på Kongebrocentret?",16
"Klinikassistenter til Tandplejen i Haderslev Kommune",16
"social og sundhedsassistent i aftenvagt",16
"social og sundhedsassistent 35 timer pr uge",16
"Social og sundhedshjælper søges til Aftenvagt",16
"Sommerferie afløser",16
"Social- og sundhedsassistenter og social- og sundhedshjælpere til Plejedistrikt Slivsø",16
"FRISØR ASSISTENT MED 4-ÅRIG UDD.",16
"Sygeplejerske søges til Silkeborg",16
"Sygeplejerske til Midlertidige pladser - Vejle Midtby (genopslag)",16
"Social- og sundhedsassistent til Kragelund Plejecenter",16
"Social- og sundhedsassistent eller sygeplejerske til Sejs Plejecenter",16
"Social- og sundhedsassistent til Gødvad Plejecenter - Kongsbergvej 7",16
"Social- og sundhedsassistent/dygtig praktikvejleder til Gødvad Plejecenter",16
"Sygeplejerske søges til nattevagt i hjemmesygeplejen ved Silkeborg Kommune",16
"Social- og sundhedsassistent til Marienlund 3. sal",16
"Sommerferieafløsere til Område 5 - Virklund, Toftevang, Birkebo og Skovly Plejecentre",16
"Afløsere til Gødvad Plejecenter",16
"Ferieafløsere til hjemmeplejegrupperne Borger i eget hjem",16
"Fysioterapeutvikar til Ortopædkirurgisk Fysioterapi, Center for Planlagt Kirurgi, Regionshospitalet Silkeborg",16
"Sygeplejersker til Medicinsk afsnit 1, Diagnostisk Center, Regionshospitalet Silkeborg",16
"Sygeplejerske med delt funktion i Klinik for mave-og infektionssygdomme (KMI) og Medicinsk sengeafsnit M2, Diagnostisk Center",16
"Vi søger en dygtig timeafløser til plejen på Vesterløkke",16
Sygeplejerske,16
"2 Social- og sundhedsassistenter/-hjælpere til Egernsundeved gruppen",16
"Social- og sundhedsassistenter til faste stillinger i aftenvagten.",16
"Fritidsjob/studiejob – Aflastningshjælper søges",16
"Handicaphjælper søges til mand med ALS",16
"Handicaphjælper søges til borger I Vejen",16
"Handicaphjælper afløser søges til mand med ALS",16
"Medarbejder  søges til nyopstartet respirationsteam i Aabenraa.",16
"Handicaphjælper afløser søges til ung mand med muskelsvind",16
"Medarbejdere søges til respirationsteam i Odense",16
"God og stabil afløser søges til borger i Korinth, Fåborg-Midtfyn Kommune.",16
"Erfarne personlige hjælpere søges til borger med ALS i Haderslev",16
"Fast medarbejder søges til borger i Fredericia",16
"Fast stilling som handicaphjælper hos borger i Auning",16
"Handicaphjælper afløser søger til "Muskelsvindler"",16
"Faste medarbejdere søges til team i Årslev",16
"2 faste stillinger som handicaphjælper til mand i Ringe",16
"Jysk hjemmepleje ApS søger SSA",16
"Jysk hjemmepleje ApS søger afløsere",16
"Social- og sundhedsassistent",16
"Social- og sundhedsassistent/hjælper",16
"Sosu-hjælper eller assistent til fast aftenvagt i Hjemmeplejen Låsby",16
"Social- og sundhedshjælper eller a-ssistent til aftenvagt i Plejeboliger på Søndervang",16
"Afløsere til sommerferie, weekend og hverdage",16
"Social- og sundhedsassistent, sygeplejerske eller social- og sundhedshjælper, dagvagt til HUS A, Plejecenter Tandsbjerg",16
"Social- og sundhedshjælpere i dagvagt Hjemmeplejen Distrikt Sydals, Sønderborg",16
"Social- og sundhedsassistenter i dagvagt Hjemmeplejen Distrikt Sydals, Sønderborg",16
"Uddannet Frisør søges",16
"Er du vores nye frisør ?",16
"Frisør Hos Peter søger uddannelsesansvarlig til elever",16
"Frisøruddannet butikschef",16
Frisør,16
"Frisør søges",16
"Plejepersonale, ferieafløsning i NATTEVAGT til Hjemmeplejen Nordals",16
"Frisør søges til Velværehuset hos DinFrisør/TinaKock i Hammel",16
"Timelønnede til Amaliehaven",16
"SSH/SSA til aftenvagtsstillinger på Amaliehaven Plejecenter",16
"SSH/SSA i dagvagt",16
"SSH/SSA til aftenvagt",16
"Plejehjemmet Kornumgård v/ Danske Diakonhjem søger Social – og sundhedsassistent eller Social og sundhedshjælper.",16
"Kreativ & dygtig frisør",16
"SOMMERFERIE AFLØSER",16
"Vi søger:  hurtigst muligt SSA eller SSH til fast aftenvagt  (5-2)",16
"FAST ANSVARSHAVENDE NATTEVAGT",16
"FAST AFTENVAGT",16
"Social-  og sundhedsassistent i blandede vagter - dog fortrinsvis dagvagter - Plejeboliger Sirius",16
"Social- og sundhedshjælpere og social- og sundhedsassistenter, Hjemmepleje Nørre Tranders",16
"I Socialt Døgn- og dagtilbud, Stormly – specialiserer vi os, så vi ønsker os flere SSA-kolleger",16
"Socialt Døgn- og dagtilbud Stormly i Juelsminde søger en sygeplejerske",16
"Vikariat som omsorgsmedhjælper ved Socialt Døgn- og Dagtilbud, Stormly i Juelsminde",16
"APN-sygeplejersker (kliniske ekspertsygeplejersker) søges til opbygning og etablering af en ny funktion i Aalborg Kommune",16
"Fast nattevagt til Plejecentret Præstehaven",16
"Afløsere til weekend og sommerferie 2021 til Hjemmeplejen i Hørning",16
"Fast aftenvagt til Nytænkende Plejecenter",16
"Hjælper søges!",16
"Personlig hjælper / Handicaphjælper søges",16
"Handicaphjælper søges hurtigst muligt!",16
"Handicaphjælper/personlig hjælper søges hurtigst muligt!",16
"Personlig hjælper søges",16
"Skoleterapeut til Glamsbjerg Efterskole",16
"Tilkaldevikarer søges til Bocenter Tranbjerg Hus 2",16
"Social- og sundhedsassistent til Forsorgsenheden, Forsorgshjemmet Østervang 37 timer/ugen pr. 1. juli 2021 gerne tidligere",16
"Skovbakkehjemmets Hjemmepleje søger sommerferieafløsere",16
"Skovbakkehjemmets Hjemmepleje søger uddannet social- og sundhedshjælper til dagvagt",16
"Nattevagtafløser til vores skønne beboere på Tranbjerg Plejehjem",16
"Frisk aftenvagt søges til Tranbjerg plejehjem hvor spontanitet og samvær med beboerne er i højsæde",16
"Vi søger 3 sosu-assistenter til Sundhedsenheden i Viby-Højbjerg",16
"Sundhedsenheden i Viby-Højbjerg området søger to udekørende sygeplejersker",16
"Sommerferieafløsere og faste afløsere søges til Hjemmeplejen Rosenvang",16
"Sygeplejerske med flair for koordinering og vagtplanlægning til ressourcekoordinator stilling i Distrikt Syd",16
"SOCIAL- OG SUNDHEDSASSISTENT TIL HJEMMEPLEJEN VIBY",16
"Kunne du tænke dig at være afløser på et plejehjem eller hjemmeplejen i Viby-Højbjerg?",16
"Sygeplejersker til hjemmeplejen i det nye Distrikt Syd i Sundhed og Omsorg, Aarhus Kommune",16
"Projektmedarbejder, fx ergoterapeut eller fysioterapeut til Center for Frihedstek-nologi",16
"SOCIAL- OG SUNDHEDSASSISTENT TIL AFTENVAGT I VIBY",16
"SOSU hjælper eller SOSU assistent til Tranbjerg Plejehjem",16
"Social og sundhedsassistent til Hjemmeplejen i Bøgeskovhus/Stautrup",16
"Bostedet Nordbyvænget i Viby søger social- og sundhedsassistent eller sygeplejerske",16
"Social- og sundhedshjælper i aftenvagt til Plejehjemmet Kongsgården",16
"Sundhedsenheden i Viby-Højbjerg området søger sosu-hjælpere",16
"UDDANNEDE SOSU-hjælpere til hjemmeplejen i Distrikt Syd, Mårslet/Solbjerg",16
"Sosu-hjælper til fast aftenvagt i Hjemmeplejen i Bøgeskovhus/Stautrup",16
"Specialtandlæge i ortodonti til Tandplejen Aarhus - Børn og Unge",16
"Ergoterapeut/sygeplejerske til Tranbjerg plejehjem. Et plejehjem hvor vores beboeres trivsel er i højsæde og hvor det faglige fundament er bærende.",16
"Musikterapeut med erfaring i klinisk musikterapi for alvorligt syge børn søges til Fenrishus i Aarhus",16
"Social- og sundhedshjælper til Plejehjemmet Bjerggården",16
"Audiologist søges til Dansk HøreCenter, Silkeborg-området",16
"Audiologist søges til Dansk HøreCenter, Aarhus",16
"Opvågningssygeplejerske til vores hospital i Aarhus",16
"Social- og sundhedsassistent",16
"Frisk Farmakonom søges til Faaborg Løve Apotek",16
"Centersygeplejersker til Plejecenter Margrethelund",16
"Social- og sundhedsassistent til fast dagvagt  til Albanigades Plejecenter",16
"Social- og sundhedsassistent til fast aftenvagt til Albanigades Plejecenter",16
"Social- og sundhedshjælpere til Hjallesegruppen Centrum og Syd",16
"Social- og sundhedsassistent til Skt. Hans Parkens Plejecenter",16
"Sommerferieafløsere til Munkebjerggruppen - sundhedspersonale",16
"Sommerferievikar til hjemmeplejen - Hunderupgruppen",16
"Dedikeret social og sundhedsassistent til Hjallesegruppen Centrum",16
"Er du SSH, SSA eller studerende, så har vi ledige timer i vores vikarkorps",16
"Hjemmeplejen på Ærø søger nye kollegaer",16
"Faste afløsere til Skibhusgruppen",16
"Social- og sundhedsassistent til Skibhusgruppen",16
"Barsels vikariat - Pleje og Rehabiliteringsstedet Kastaniegården søger fagligdygtig og resultatorienteret Sygeplejerske eller Social og Sundhedsassistent til primært aftenvagt.",16
"Pleje og Rehabiliteringsstedet Kastaniegården søger fagligdygtig og resultatorienteret Sygeplejerske til blandet vagter.",16
"Medarbejder til Specielteam Midt",16
"Sygeplejerske til Psykiatrisk Sengeafsnit, N7 i Frederikshavn",16
"Er du vores nye sommerferieafløser",16
"Handicaphjælper i Frederikshavn",16
"Social- og sundhedshjælper aftenvagt",16
"Centersygeplejerske til Plejecenter Kildemosen",16
"Sygeplejerske søges til sommerferievikariat på Samsø",16
"Fysioterapeut med pædagogisk efteruddannelse eller pædagog med faglighed inden for senhjerneskade",16
"Social- og sundhedsassistsenter og social- og sundhedshjælpere til sommerferieafløsning",16
"Afløser/Sosu-hjælper til hjemmeplejen i Ebeltoft",16
"Sosu-assistenter/ basis sygeplejesker til Plejeboligerne Søhusparken",16
"Social og sundhedshjælpere til Plejeboligerne Søhusparken.",16
"Læsø Kur søger nye kollegaer til den kommende travle sæson",16
"Sygeplejersker til Den Integrerede pleje Syd, Bregninge.",16
"Sommerferieafløsere søges",16
"Sygeplejerske til udekørende sygeplejegruppe i Høng ved Den Integrerede pleje Syd",16
"Vi søger primær- og centersygeplejersker. Om du er nyuddannet eller erfaren inviterer vi dig med ombord!",16
"Ferieafløsere til Nyvangsparken ved Kompetencecenter for Demens",16
"Sundhedsfagligt personale i nattevagt på Nyvangsparken ved Kompetencecentret for demens",16
"IP Nord Plejecenter Jernholtparken søger social- og sundhedsassistenter",16
"Ferieafløsere til Rørmosecentret ved Kompetencecenter for Demens",16
"SSA'er til Hyldens Kvarter",16
"DMR søger arbejdsmiljørådgiver til et af vores sjællandske kontorer",16
"Fysioterapeut til Fårevejle Kirkebo",16
"Vi søger Sygeplejerske/SSA",16
"Frisør søges",16
"Social- og sundhedsassistent",16
"Omsorgsfuld SSA’er til fuldtidsstilling samt vikar hos 1-årige pige - Rødekro",16
"Støttepersoner til 4-årig dreng i Slagelse",16
"Handicaphjælper søges - Virum",16
"Personlige hjælpere til ung aktiv mand i Sønderborg søges",16
"Sygeplejersker søges til respiratorisk overvågning af ALS-Patient – Roskilde",16
"Fast afløser søges til mand i Svendborg",16
"Handicaphjælper søges til kvinde i Bryrup",16
"Hjælpere søges til vågen nattevagt samt sommerferievikar - Åbyhøj",16
"Afløser som personlig hjælper søges – Svendborg",16
"Frisk personlig hjælper søges i Aarhus",16
"2 stillinger en SSA og en SSH til humoristisk midaldrende mand i Herning",16
"Social- og sundhedsassistenter søges til respiratorisk overvågning af ALS-Patient – Roskilde",16
"Social- og sundhedsassistent søges til at skabe stabil og tryg hverdag for en 9-årig pige med daglige epileptiske anfald – Region Nordjylland",16
"Frisk dejlig kvinde søger en kvindelig afløser som handicaphjælper – Løsning",16
"Handicaphjælper til et sygdomsvikariat – i Horsens",16
"Respiratorisk hjælper søges til livsglad 18-årig mand med fysisk handicap i Vejle",16
"Vikarer søges til respirator-vagthold – gode muligheder for vagter og fastansættelse senere - Farum",16
"Jeg søger en respiratorisk vikar med mulighed for fastansættelse på min BPA ordning i Hornbæk",16
"Sclerose ramt kvinde i Herning søger en frisk hjælper",16
"Hjælpere søges til 2 stillinger hos aktiv kvinde (studiejob/deltid) – København NV",16
"Social- og sundhedsassistent søges til fast stilling hos mand med respirator i Engesvang",16
"Kvindelig hjælper (deltid) søges til team i København",16
"Søger fast tilkaldevikar til teamet i Silkeborg",16
"Multihandicappet dreng søger 2 empatiske og omsorgsfulde social- og sundhedsassistenter til deltid",16
"Handicaphjælper søges til deltidsstilling nær Silkeborg",16
"Hjælper søges til en livsglad dreng i Haderslev",16
"To stillinger hos selvstændig kvinde fra Aarhus",16
"Sød, engageret hjælper m/k søges til fuldtidsstilling, hos musikglad og meget aktiv mand – Hillerød",16
"Handicaphjælper søges til ung mand – Vordingborg",16
"Engageret Social- og Sundhedsassistent eller pædagog søges til respiratorisk ordning i Vejle",16
"Fast stilling som handicaphjælper på min. 28,75 timer pr. uge",16
"Afløser - Ikast",16
"Personlig hjælper søges til kvinde nær Horsens",16
"Vi søger barselsvikar til fuldtidsstilling og afløsere til ældre kvinde i Nordborg",16
"Kvindelig handicaphjælper søges til kvinde i Holstebro",16
"12-36 timers stilling hos moden mand fra Mårslet",16
"Afløsere søges til godt team – Mariager",16
"Social og sundhedsassistent til faste stillinger eller vikartimer hos skøn kvinde med respirator",16
"Hjælper søges til en frisk dreng på 13 år, der elsker fis & ballade samt samle Lego Technic og spille F1",16
"En fuldtidsstilling og en deltidsstilling - Tranebjerg",16
"Engageret ufaglært hjælper søges til fuldtidsstilling hos mandlig borger i Odense",16
"Positiv hjælper samt 2 afløsere søges til ung kvinde i Randers",16
"Er du studerende – på vej mod et sabbatår? Så se her",16
"Jævnaldrende positiv fuldtidhjælper søges til velfungerende team i Randers",16
"Jeg søger en hjælper m/k fast hver lørdag samt som afløser ved ferie/sygdom – måske er det dig!",16
"Kvindelige stabile hjælpere søges til deltidsstilling i Fårevejle",16
"Vi søger en handicap hjælper til opstart hurtigst muligt – Vordingborg",16
"Kvindelig handicaphjælper søges – Nærum",16
"Ung frisk fyr søger nye hjælpere i Ikast",16
"6-8 topmotiverede handicaphjælpere søges til non-invasivt respiratorisk arbejde",16
"Ny kvindelig hjælper søges til stabilt team – Tårnby",16
"Erfaren Handicaphjælper søges til at skabe stabil og tryg hverdag for en 9-årig pige med daglige epileptiske anfald – Region Nordjylland",16
"2 handicaphjælpere og 2 vikarer søges i Stavtrup",16
"Kvinde søger 1 ny hjælper (k) til team i Augustenborg",16
"Social- og sundhedsassistent til dagvagt søges",16
"Fast weekendarbejde og ferieafløsning til Grønnehaves midlertidige boliger og ældreboliger",16
"Lejre Kommune søger  Ergoterapeut til tværfagligt rehabiliteringsteam i Center for Velfærd og Omsorg",16
"Hjemmeplejen i Lejre søger ny SSA-kollega i aftenvagt til Ammershøj gruppen",16
"Ammershøjparken søger SSH/SSA en dagvagt på 32 timer pr. uge, med arbejde hver anden weekend i lige uger",16
"Social og sundhedsassistenter søges til Hvalsø Ældrecenter både dagvagt og aftenvagt",16
"Fysioterapeut søges i barselsvikariat 32 timer til Neurologisk Team, Genoptræningen i Lejre Kommune",16
"SSA søges til GBS Handicap, Parkvej",16
"Socialpsykiatrien søger vikarer til botilbud",16
"SSH til dagvagt i Nordbyen - Nykøbing F.",16
"GBS Handicap søger nattevagt til bofællesskabet Præstemarken",16
"Er du en af vores sommerferieafløsere til Plejecenterområdet, Sundhed og Omsorg?",16
"Trives du med at arbejde om aftenen og har lysten til at arbejde med ældre?",16
"Trives du med at arbejde om aftenen og har lysten til at arbejde med ældre?",16
"Sygeplejerske til CHR",16
"SSA søges til GBS Handicap, Parkvej",16
"SSA til dagvagt i Nordbyen",16
"SSH til aftenvagt i Nordbyen",16
"Vi søger 2 dygtige kolleger med social eller sundhedsfaglig baggrund",16
"Omsorgsmedhjælper - Sommerferievikarer til Distrikt 1",16
"Vikarer til pædagogisk arbejde",16
"Sygeplejerske til Team Ejby",16
"SSH søges til privat plejehjem i Roskilde",16
"Social- og sundhedsassistenter",16
"Himmelev gl. Præstegård søger timelønnet og ferieafløsere",16
"Psykomotorisk terapeut til tværgående rehabiliteringsteam i den nye retspsykiatri",16
"Sygeplejersker! Vil du være en del af et nyt behandlingstilbud for dobbeltdiagnose patienter?",16
"Sygeplejerske med særlig interesse for de rehabiliterende indsatser på et åbent afsnit",16
"Psykiatrisk fysioterapeut til tværgående rehabiliteringsteam i den nye retspsykiatri",16
"Barselsvikar til Fodterapeutskolen",16
"Hjemmeplejen i Distrikt 1 søger dygtige Social- og Sundhedshjælpere",16
"Distrikt 1 søger Social- og sundhedsassistenter til varetagelse af sundhedslovindsatser",16
"Roskilde hjemmepleje distrikt 1 søger timelønnet personale",16
"Roskilde Kommune søger sygeplejersker til nattevagter, hvor du selv bestemmer din arbejdstid",16
"Social- og Sundhedshjælper til AFTENVAGT søges til hjemmeplejen distrikt 1, Jyllinge",16
"SSA søges til dagvagt på Møllebo Plejehjem.",16
"Ergoterapeut vikarer søges til Træningsenheden i Køge Kommune",16
"Social- og sundhedshjælper til demensafsnit plejecenter Tingstedet",16
sygeplejerske,16
"Social og Sundhedshjælper til udekørende Tingstedet",16
"Dygtig SSA til aftenvagt i udekørende Team Nord",16
"SSA til aftenvagt på Møllebo plejehjem",16
"SOSU-hjælper i aftenvagt",16
"Social- og sundhedsassistent aftenvagt Nørremarken",16
"SSH i dagvagt til udekørende team Nord i Køge Kommune",16
"Timelønnet afløser - udekørende Tingstedet",16
"sygeplejerske til vikariat eller timeafløsning i aftenvagt",16
"Social- og sundhedsassistent dagvagt Nørremarken",16
"Lægesekretær eller social- og sundhedsassistent søges til lægepraksis",16
"Distrikt Ulvsund søger Social- og sundhedsassistent til Plejecenter Fanefjord",16
"Social- og sundhedshjælper/assistent til aftenvagt inde på Plejecenter Fanefjord",16
"Distrikt Ulvsund søger Social- og sundhedshjælper i udekørende team",16
"To handicaphjælpere søges til fuldtidsstillinger – Charlottenlund",16
"Handicaphjælper søges hurtigst muligt - Gilleleje",16
"Handicaphjælper – Nykøbing M",16
"Personlig hjælper søges til 20 timer om ugen - Svendborg",16
"Handicaphjælper – Tølløse",16
